customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2959-EEXWB,Female,0,Yes,Yes,45,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,month-to-month,Yes,Bank transfer (automatic),50.9,2333.85,No
9028-LIHRP,Male,0,Yes,Yes,N/A,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209,N
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes
3146-JTQHR,Male,2,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.6,189.45,No
7550-WIQVA,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.25,5431.4,No
6620-JDYNW,Female,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,MAILED CHECK,60.6,1156.35,
1325-USMEC,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,unknown,Yes,,99.35,6944.5,No
1535-VTJOQ,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,553,No
9912-GVSEQ,Female,1,Yes,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Y,Electronic check,93.85,2381.55,Yes
8165-ZJRNM,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,NULL,23.75,-100,No
7502-BNYGS,Female,0, Yes ,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50000.0,3168,No
2418-TPEUN,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1119.9,0
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),75.35,75.35,No
9619-GSATL,Female,0,N,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45,2444.25, No 
7610-TVOPG,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.35,378.6,No
5127-BZENZ,Female,0,1,Yes,56,TRUE,Yes,DSL,Yes,No,No,Unknown,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,No
7739-LAXOG,Female,0,Yes,Yes,1000,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,month-to-month,Yes,BANK TRANSFER (AUTOMATIC),n/a,2954.5,
9000-PLFUZ,Female,1,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,-100,No
6959-GQEGV,Male,0,No,No,45,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.95,3273.8, No 
1139-WUOAH,Male,0,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,No
2126-GSEGL,Female,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,TRUE,Bank transfer (automatic),84.8,5917.55,No
8865-TNMNX,Male,0,Yes,Yes,,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,,475.7,No
4248-HCETZ,Male,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month  ,Yes,Mailed check,79.65,2365.15,Yes
7349-ALMUX,Male,0,No,No,unknown,Yes,No,DSL,N/A,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,No
6158-HDPXZ,Male,0,No,N,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.35,25.35, No 
3315-IKYZQ,Male,0,Yes,TRUE,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,50.8,1386.8,No
7674-YTAFD,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,,79.95,2684.85,No
3507-GASNP,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1189.9,No
1334-FJSVR,Male,0,No,No,1,FALSE,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,n/a,24.25,Yes
5802-ADBRC, Female,0,Yes,No,unknown,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.4,5232.9,No
8566-YPRGL,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Y,Mailed check,19.5,19.5,No
2514-GINMM,Male,0,No,No,--,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,ELECTRONIC CHECK,79.5,79.5,Yes
3164-AALRN,M,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,N/A,Yes,Mailed check,70.0,347.4,Yes
5294-CDGWY,Male,0,Yes,Yes,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,n/a,No,Electronic check,59.3,3014.65,Yes
0096-BXERS,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,No
5161-UBZXI,Male,0,Yes,Yes,69,Yes,No,--,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,No
9309-BZGNT,Male,1,Yes,No,69,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,,,2134.3,FALSE
1657-DYMBM,Male,Y,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1110.05,No
1269-FOYWN,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,860.85,No
5884-GCYMI,Male,0,No,No,N/A,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.4,69.4,Yes
4307-KWMXE,Male,0,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,?,35.75,389.8,No
2332-EFBJY,Male,0,0,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.7,342.4,Yes
0578-SKVMF,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,,83.3,1845.9,TRUE
9577-WJVCQ,F,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,MAILED CHECK,54.45,3687.75,No
0963-ZBDRN,M,0,0,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,Yes
1573-LGXBA,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),97.55,5598,No
1391-UBDAR, Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.9,818.45,No
9837-BMCLM,Male,0,No,No,3,Yes,No,unknown,No,No,No,No,Yes,No,NULL,Yes,Electronic check,,242.05,Yes
0623-IIHUG,Female,1,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,Yes
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No
1360-XFJMR,Female,0,TRUE,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,No
2868-MZAGQ,Male,0,no,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,Yes
4993-JCRGJ,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,84.3,2281.6, No 
4079-ULGFR,Male,0,No,No,16,Yes,No,NULL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month  ,No,Mailed check,-1.0,275.7, No 
0829-XXPLX,Female,0,No,No,,Yes,No,,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.4,1871.15,N
8033VCZGH,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,
2192-CKRLV,Female,0,Yes,No,72, No ,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,49.2,3580.95,No
8200-KLNYW,Female,0,Yes,No,?,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714.95,No
3537-HPKQT,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,No
7321-VGNKU,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,N/A,120.25,No
4201-JMNGR,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.8,55.8,Yes
5394-SVGJV,Male,0,No,No,37,Y,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.8,3475.55,Yes
4957-SREEC,Male,0,Yes,Yes,70,Yes,No,No,NULL,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,1458.1,no
7562-UXTPG,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,886.7,No
2927-QRRQV,Male,0,Yes,No,46,TRUE,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,,Yes,Electronic check,94.65,4312.5,No
3174-RKMOW,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.95,3782.4,No
1475-VWVDO,Male,0,N,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,n/a, Yes ,Electronic check,74.9,490.55,No
0756-MPZRL,Female,0,Y,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,unknown,n/a,1498.2,Yes
0516-OOHAR,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,38,No
4795-KTRTH,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,,No,No,,Yes,NULL,81.0,371.65,Yes
0402-OAMEN,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),null,1709.1,0
8883-ANODQ,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.4,5746.75,No
8938-UMKPI,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,5127.95,Yes
7879-CGSFV,male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,No
3727-OVPRY,Male,0,Yes,TRUE,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,No
7156-MXBJE,Female,0,no,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),85.1,3662.25,No
9603-OAIHC,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,No
5844-QVTAT,NULL,0,Yes,No,67,TRUE,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,ELECTRONIC CHECK,111.25,7511.65,No
4106-HADHQ,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,,80.0,3182.95,Yes
6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,DSL,N/A,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,No
0623-GDISB,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,No
6693-FRIRW,Male,0,No,No,18,Yes,No,Fiber optic,null,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,No
6402-ZFPPI,Female,1,no,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,?,Yes,Yes,Month-to-month,1,Mailed check,102.8,2660.2,Yes
2250-IVBWA,null,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05,5135.35,No
5016-IBERQ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,####,No
3404-JNXAX,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,,80.75,4116.9,No
1544-JJMYL,Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),69.35,1927.3,No
2321-OMBXY,?,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.3,3058.65,Yes
2545-EBUPK,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No
6339-RZCBJ,Male,0,No,No,48,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),,3771.5,No
5916-QEWPT,Female,0,TRUE,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.0,147.8,No
1951-IEYXM,Male,0,Yes,1,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.6,6441.85,No
5099-BAILX,Male,1,Yes, Yes ,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes
4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes
7693-LCKZL,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,n/a,No,No,Month-to-month,Yes,Electronic check,80.15,385,Yes
8757-TFHHJ,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No
8550-XSXUQ,?,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,No
3096-YXENJ,Female,Y,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,?,107.65,7082.85,No
0531-XBKMM,Male,0,No,Yes,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.7,4378.9,No
7025-IWFHT,Male,0,No,No,,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,3729.75,No
5019-GQVCR,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,No
8976-OQHGT,Female,0,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,Yes
0650-BWOZN,Female,1,No, No ,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,73.55,1359.45,No
6685-GBWJZ,Male,0,Yes,No,-5,Yes,No,DSL,Yes,Yes,No,Unknown,Yes,No,  One year,no,Credit card (automatic),70.8,4448.8,
8746-OQQRW,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.25,101.9,No
5161-XEUVX,Male,0,Y,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.3,3460.95,No
0139-IVFJG,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,,FALSE,Electronic check,90.35,190.5,No
3427-GGZZI,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,No
9957-YODKZ,Male,1, Yes ,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,yes,Electronic check,80.8,457.1,No
9402-CXWPL,Female,0,FALSE,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,one year,No,Electronic check,98.9,6838.6,No
4622-YNKIJ,Male,0,No,No,null,yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,,Yes,Electronic check,88.95,3027.65,No
7233-DRTRF,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.4,6444.05,No
1178-PZGAB,Female,0,0,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Credit card (automatic),20.25,383.65,No
1855-AGAWH,Male,0,Yes,no,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Y,Electronic check,93.8,2939.8,No
5028-HTLJB,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,Yes
5816-JMLGY,Female,0,Yes,Yes,,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year, Yes ,Bank transfer (automatic),80.4,error,
8707-RMEZH,Female,1,Yes,No,69,yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),87.3,6055.55,No
5724-BIDBU,Male,0,Yes,No,-1,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.35,2633.95,No
9667-EQRXU,Male,0,No,yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,n/a,Yes,,104.05,6590.5,No
7921-LMDFQ,Male,1,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,4905.75,No
4418-LZMSV,Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,No
3810-DVDQQ,Female,0,TRUE,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,No
5322-TEUJK,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,N/A,Yes,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,No
4853-RULSV,Male,0,No,No,70,Yes,Yes,Fiber optic,Unknown,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0,7250.15,Yes
8884-MRNSU,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,--,No internet service,No internet service,One year,No,?,19.9,329.75,No
7479-NITWS,NULL,0,No,No,7,Yes,Yes,Fiber optic,n/a,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),,631.85,Yes
1193-RTSLK,n/a,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.9,3233.6,Yes
2697-NQBPF,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.35,3540.65,No
4859ZSRDZ,Female,0,Yes,Yes,58,No,No phone service,,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),55.5,3166.9,No
4054-CUMIA,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month-to-month,Yes,Mailed check,20.25,401.95,no
7831-QGOXH,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,99999.99,1553.9,Yes
1849-RJYIG,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.0,487.75,No
5701-YVSVF,Female,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Unknown,Yes,Electronic check,82.9,880.05,FALSE
7401-JIXNM,Female,0,Yes,Yes,54,yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.3,4965,No
5562-BETPV,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,?,19.65,19.65,No
5223-UZAVK,Male,0,No,No,NULL,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year, Yes ,Credit card (automatic),100.3,6603.8,No
9912-OMZDS,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.15,6256.2,No
3551-HUAZH,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,,Yes,Electronic check,74.4,74.4,Yes
6166-YIPFO,Male,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Electronic check,64.7,4746.05,No
7503-EPSZW,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.05,1559.15,No
0895-LMRSF,Male,-1,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,No
8945-GRKHX,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,,78.65,TRUE
2037-SGXHH,Male,0,Yes,1,38,Yes,Yes,Fiber optic,No,Yes,Yes,N/A,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes
1830-IPXVJ,Female,0,yes,Y,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,No
0616-ATFGB,Male,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,
3768-NLUBH,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,,No,Electronic check,100.6,5746.15,
7895-VONWT,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.25,1293.8,No
4906-ZHGPK,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year  ,Yes,Electronic check,70.7,3770,No
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,-10.0,680.05,Yes
5143-WMWOG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,no,Electronic check,19.95,19.95,Yes
7852-LECYP,Male,1,Yes,FALSE,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261,No
0708-SJDIS,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,-100,no
0947-MUGVO,Male,1,Yes,No,1000,Yes,No,Fiber optic,No,Yes,No,No,No,No,  Month-to-month,Yes,Electronic check,73.65,1463.5,Yes
7096-ZNBZI,Female,0,Yes,No,72,Yes,Yes,No,--,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,No
9553-DLCLU,Female,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year, No ,Credit card (automatic),,1161.75,No
2676-OXPPQ,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,No
6630-UJZMY,Female,1,Yes,No,,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.25,308.05,No
6974-DAFLI,Female,0,Yes,No,1000,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.7,1140.05,No
5917-RYRMG,Male,1,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,587.7,No
1561-BWHIN,Male,0,Yes,TRUE,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,No
4826-XTSOH,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,,Yes,No,Month-to-month,Yes,Electronic check,86.05,86.05,Yes
9489-DEDVP,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes, Credit card (automatic),69.2,4872.35,No
1964-SVLEA,Male,0,No,No,1000,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,415.9,No
1925-LFCZZ,MALE,1,No,No,55,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,No
